Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3iHzKA9HlXf5wsGdsrsnSA,"Forget Me","Broken By Desire To Be Heavenly Sent","Lewis Capaldi",2023-05-19,203666,75,false,,2026-08-25T16:12:31Z,"o lado suave do pop","Vertigo Berlin",0.451,0.754,1,-3.749,0,0.0864,0.327,0,0.332,0.674,203.894,4
spotify:track:5hx7w26Zi3zafMgvMTUqF6,"SNAP","SNAP","Rosa Linn",2022-03-19,179551,86,false,,2026-08-25T16:12:31Z,"","Nvak Collective",0.565,0.636,0,-8.198,1,0.0622,0.107,0.0000099,0.447,0.526,170.027,4
spotify:track:3sK8wGT43QFpWrvNQsrQya,"DtMF","DeBÍ TiRAR MáS FOToS","Bad Bunny",2025-01-05,237117,96,true,,2026-08-25T16:12:31Z,"reggaeton,trap latino,latino,urbano latino","Rimas Entertainment LLC.",0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4
spotify:track:53DDMPqgMWNrEeE3NjThKE,"Cupid - Twin Version","The Beginning","FIFTY FIFTY",2023-09-22,173461,78,false,,2026-08-25T16:12:31Z,"k-pop","SME Korea Inc.",0.792,0.664,2,-5.598,1,0.0333,0.321,0,0.283,0.668,120.041,4
spotify:track:1mh9eHVRdNhzryG43PXdW1,"MUTT","MUTT","Leon Thomas",2024-08-09,193333,73,true,,2026-08-25T16:12:31Z,"","EZMNY Records/Motown Records",0.635,0.462,1,-8.092,1,0.12,0.174,0.0000226,0.0697,0.601,179.949,4
spotify:track:5AJ9hqTS2wcFQCELCFRO7A,"MILLION DOLLAR BABY","MILLION DOLLAR BABY","Tommy Richman",2024-04-26,155151,85,false,,2026-08-25T16:12:31Z,"","PULSE Records",0.852,0.697,1,-5.52,0,0.0439,0.0973,0.00037,0.0678,0.919,138.029,4
spotify:track:6maTPqynTmrkWIralgGaoP,"If We Ever Broke Up","If We Ever Broke Up","Mae Stephens",2023-02-10,142758,70,true,,2026-08-25T16:12:31Z,"","EMI",0.898,0.734,7,-4.028,1,0.0427,0.587,0.00000518,0.0912,0.94,115.948,4
spotify:track:59CfNbkERJ3NoTXDvoURjj,"Boyfriend","Boyfriend","Dove Cameron",2022-02-11,153000,75,true,,2026-08-25T16:12:31Z,"","Disruptor Records/Columbia",0.345,0.612,7,-6.543,0,0.0608,0.232,0,0.194,0.232,179.773,3
spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,"Fast Car","Gettin' Old","Luke Combs",2023-03-24,265284,86,false,,2026-08-25T16:12:31Z,"country","River House Artists/Columbia Nashville",0.712,0.603,8,-5.52,1,0.0262,0.186,0,0.115,0.67,97.994,4
spotify:track:2plbrEY59IikOBgBGLjaoe,"Die With A Smile","Die With A Smile","Lady Gaga;Bruno Mars",2024-08-16,251667,92,false,,2026-08-25T16:12:31Z,"art pop,pop","Interscope",0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
spotify:track:0QBzMgT7NIeoCYy3sJCof1,"Bam Bam (feat. Ed Sheeran)","Bam Bam (feat. Ed Sheeran)","Camila Cabello;Ed Sheeran",2022-03-04,205604,73,false,,2026-08-25T16:12:31Z,"o lado suave do pop","Epic",0.756,0.697,8,-6.377,1,0.0401,0.182,0,0.333,0.956,94.996,4
spotify:track:5TrB6o3iQMaW9NueIlJjKG,"abcdefu","abcdefu","GAYLE",2021-08-13,168551,78,true,,2026-08-25T16:12:31Z,"","Atlantic Records/Arthouse Records",0.695,0.54,4,-5.688,1,0.0489,0.288,0,0.369,0.415,121.951,4
spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Where Are You Now","Where Are You Now","Lost Frequencies;Calum Scott",2021-07-30,148197,80,false,,2026-08-25T16:12:31Z,"tropical house,o lado suave do pop","Epic Amsterdam",0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,4
spotify:track:39yxhEuYmm24botBP0O8sx,"Seventeen Going Under","Seventeen Going Under (Deluxe)","Sam Fender",2021-10-08,297933,43,false,,2026-08-25T16:12:31Z,"","Polydor Records",0.479,0.87,1,-4.876,1,0.0366,0.00788,0.00419,0.0826,0.587,161.964,4
spotify:track:3FeVmId7tL5YN8B7R3imoM,"My Universe","My Universe","Coldplay;BTS",2021-09-24,228000,77,false,,2026-08-25T16:12:31Z,"k-pop","Parlophone UK",0.588,0.701,9,-6.39,1,0.0402,0.00813,0,0.2,0.443,104.988,4
spotify:track:6Uj1ctrBOjOas8xZXGqKk4,"Woman","Planet Her","Doja Cat",2021-06-25,172626,88,true,,2026-08-25T16:12:31Z,"","Kemosabe Records/RCA Records",0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4
spotify:track:3nqQXoyQOWXiESFLlDF1hG,"Unholy (feat. Kim Petras)","Unholy (feat. Kim Petras)","Sam Smith;Kim Petras",2022-09-22,156943,79,false,,2026-08-25T16:12:31Z,"o lado suave do pop","Capitol Records UK / EMI",0.719,0.454,2,-7.384,1,0.0707,0.0138,0.00000483,0.318,0.224,131.007,4
spotify:track:3siwsiaEoU4Kuuc9WKMUy5,"No One Noticed","Submarine","The Marías",2024-05-31,236906,91,false,,2026-08-25T16:12:31Z,"bedroom pop","Nice Life/Atlantic",0.705,0.339,7,-10.612,1,0.0278,0.552,0.0814,0.12,0.457,97.989,4
spotify:track:35mvY5S1H3J2QZyna3TFe0,"positions","Positions","Ariana Grande",2020-10-30,172324,84,true,,2026-08-25T16:12:31Z,"pop","Republic Records",0.737,0.802,0,-4.771,1,0.0878,0.468,0,0.0931,0.682,144.015,4
spotify:track:65DbTqJKhbwqYbZ1Okr0rc,"Choosin' Texas","Choosin' Texas","Ella Langley",2025-10-17,232226,91,false,,2026-08-25T16:12:31Z,"country","SAWGOD/Columbia",0.683,0.78,1,-4.74,1,0.031,0.00939,0,0.194,0.486,112.027,4
spotify:track:7I4XALvCb2VEmOCtGUe5uY,"10 Things I Hate About You","Alive and Unwell","Leah Kate",2022-10-28,157138,72,true,,2026-08-25T16:12:31Z,"","Leah Kate /10K Projects / MDDN",0.544,0.786,8,-2.97,1,0.0501,0.00991,0,0.169,0.446,153.967,4
spotify:track:1xOqGUkyxGQRdCvGpvWKmL,"Gabriela","Gabriela","KATSEYE",2025-06-20,197226,92,false,,2026-08-25T16:12:31Z,"k-pop","HYBE/Geffen",0.653,0.754,7,-4.579,1,0.0692,0.184,0,0.369,0.623,145.884,4
spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,"Rasputin","Rasputin","Majestic;Boney M.",2021-02-26,186209,83,false,,2026-08-25T16:12:31Z,"disco","NITRON music",0.758,0.913,6,-2.926,0,0.113,0.00364,0.0000692,0.193,0.658,128.04,4
spotify:track:10sFUdHmJAChUw36XaEOGV,"Good Days","SOS","SZA",2022-12-08,278480,56,false,,2026-08-25T16:12:31Z,"r&b","Top Dawg Entertainment/RCA Records",0.489,0.659,1,-8.884,0,0.057,0.421,0.0000321,0.787,0.395,121.179,4
spotify:track:4xhsWYTOGcal8zt0J161CU,"Lovin On Me","Lovin On Me","Jack Harlow",2023-11-10,138411,83,true,,2026-08-25T16:12:31Z,"","Generation Now/Atlantic",0.943,0.558,2,-4.911,1,0.0568,0.0026,0.00000219,0.0937,0.606,104.983,4
spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"luther (with sza)","GNX","Kendrick Lamar;SZA",2024-11-21,177598,87,false,,2026-08-25T16:12:31Z,"hip hop,west coast hip hop,r&b","pgLang, under exclusive license to Interscope Records",0.707,0.575,2,-7.546,1,0.125,0.251,0,0.248,0.576,138.008,4
spotify:track:3WMj8moIAXJhHsyLaqIIHI,"Something in the Orange","Something in the Orange","Zach Bryan",2022-04-22,228013,88,false,,2026-08-25T16:12:31Z,"country,red dirt","Warner Records",0.369,0.192,4,-12.151,0,0.04,0.555,0.00000835,0.0954,0.148,175.212,3
spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,"Boy's a liar Pt. 2","Boy's a liar Pt. 2","PinkPantheress;Ice Spice",2023-02-03,131013,74,true,,2026-08-25T16:12:31Z,"bedroom pop","Warner Records",0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,4
spotify:track:4jPy3l0RUwlUI9T5XHBW2m,"Mood (feat. iann dior)","El Dorado","24kGoldn;iann dior",2021-03-26,140525,83,true,,2026-08-25T16:12:31Z,"rap melódico","Records/Columbia",0.701,0.716,7,-3.671,0,0.0361,0.174,0,0.324,0.732,91.007,4
spotify:track:1s7oOCT8vauUh01PbJD6ps,"Calm Down (with Selena Gomez)","Rave & Roses Ultra","Rema;Selena Gomez",2023-04-27,239317,81,false,,2026-08-25T16:12:31Z,"afrobeats,afrobeat,afropop,afropiano","Mavin Records / Jonzing World",0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,4
spotify:track:6AI3ezQ4o3HUoP6Dhudph3,"Not Like Us","Not Like Us","Kendrick Lamar",2024-05-04,274192,89,true,,2026-08-25T16:12:31Z,"hip hop,west coast hip hop","Kendrick Lamar, under exclusive license to Interscope Records",0.898,0.472,1,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c,"APT.","rosie","ROSÉ;Bruno Mars",2024-12-06,169917,87,false,,2026-08-25T16:12:31Z,"k-pop","Atlantic Records",0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
spotify:track:4pi1G1x8tl9VfdD9bL3maT,"Big Energy","777","Latto",2022-03-25,172540,68,true,,2026-08-25T16:12:31Z,"","Streamcut/RCA Records",0.937,0.793,11,-4.431,0,0.115,0.0453,0,0.341,0.794,106.022,4
spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Idol Episode 4 (Music from the HBO Original Series)","The Weeknd;JENNIE;Lily-Rose Depp",2023-06-23,244684,94,false,,2026-08-25T16:12:31Z,"k-pop","XO / Republic Records",0.264,0.64,8,-6.221,1,0.0442,0.0393,0.00000231,0.151,0.19,84.828,4
spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Creepin' (with The Weeknd & 21 Savage)","HEROES & VILLAINS","Metro Boomin;The Weeknd;21 Savage",2022-12-02,221520,85,true,,2026-08-25T16:12:31Z,"","Republic Records",0.716,0.613,1,-6.018,0,0.0522,0.391,0,0.0813,0.157,97.914,4
spotify:track:5ITV0zqzjOYfFWpW0xBmRa,"Show Me Love","Show Me Love","WizTheMc;bees & honey",2025-02-07,176965,84,false,,2026-08-25T16:12:31Z,"","Bamboo Artists",0.714,0.691,1,-7.333,1,0.0434,0.0212,0.000292,0.111,0.155,107.15,4
spotify:track:4KULAymBBJcPRpk1yO4dOG,"I Remember Everything (feat. Kacey Musgraves)","Zach Bryan","Zach Bryan;Kacey Musgraves",2023-08-25,227195,89,false,,2026-08-25T16:12:31Z,"country,red dirt","Warner Records",0.429,0.453,0,-7.746,1,0.0459,0.554,0.000002,0.102,0.155,77.639,4
spotify:track:2sX7lJXsOYGP1Us6CqM9t1,"Little Bit of Love","Little Bit of Love","Tom Grennan",2021-01-08,226268,61,false,,2026-08-25T16:12:31Z,"","Insanity Records",0.689,0.706,1,-4.48,0,0.0312,0.0833,0,0.105,0.623,106.52,4
spotify:track:5aIVCx5tnk0ntmdiinnYvw,"Water","Water","Tyla",2023-07-28,200255,86,false,,2026-08-25T16:12:31Z,"afrobeats","FAX Records/Epic",0.673,0.722,3,-3.495,0,0.0755,0.0856,0,0.137,0.519,117.187,4
spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,"Snooze","SOS","SZA",2022-12-09,201800,89,true,,2026-08-25T16:12:31Z,"r&b","Top Dawg Entertainment/RCA Records",0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4
spotify:track:2QfznFotJNZmnIEYFdzE5T,"Heartbreak Anniversary","Heartbreak Anniversary","GIVĒON",2020-02-21,196794,75,false,,2026-08-25T16:12:31Z,"r&b","Epic/Not So Fast",0.624,0.457,0,-8.876,1,0.0494,0.557,0,0.128,0.586,129.758,4
spotify:track:0wHFktze2PHC5jDt3B17DC,"First Class","Come Home The Kids Miss You","Jack Harlow",2022-05-06,173947,80,true,,2026-08-25T16:12:31Z,"","Generation Now/Atlantic",0.902,0.582,5,-5.902,0,0.109,0.111,0.00000318,0.111,0.332,107.005,4
spotify:track:6UN73IYd0hZxLi8wFPMQij,"Players","Players","Coi Leray",2022-11-30,139560,71,true,,2026-08-25T16:12:31Z,"","Uptown / Republic Records",0.948,0.512,6,-5.74,0,0.146,0.0269,0.00000857,0.0504,0.599,105.004,4
spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,"Dynamite","BE","BTS",2020-11-20,199053,86,false,,2026-08-25T16:12:31Z,"k-pop","BIGHIT MUSIC",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,4
spotify:track:1IHWl5LamUGEuP4ozKQSXZ,"Tití Me Preguntó","Un Verano Sin Ti","Bad Bunny",2022-05-06,243716,92,true,,2026-08-25T16:12:31Z,"reggaeton,trap latino,latino,urbano latino","Rimas Entertainment LLC.",0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,4
spotify:track:3j11iDncb7ZeDMw7lFucqM,"The Motto","DRIVE","Tiësto;Ava Max",2023-04-21,164818,76,false,,2026-08-25T16:12:31Z,"edm,trance,big room","Atlantic Records",0.754,0.763,7,-4.627,0,0.0435,0.0301,0.0000223,0.0901,0.464,117.953,4
spotify:track:0QHEIqNKsMoOY5urbzN48u,"Made You Look","Takin' It Back","Meghan Trainor",2022-10-21,134256,77,false,,2026-08-25T16:12:31Z,"","Epic",0.834,0.522,10,-3.574,1,0.0703,0.34,0.00000159,0.0783,0.854,145.035,4
spotify:track:2KslE17cAJNHTsI2MI0jb2,"Standing Next to You","GOLDEN","Jung Kook",2023-11-03,206019,84,false,,2026-08-25T16:12:31Z,"k-pop","BIGHIT MUSIC",0.711,0.809,2,-4.389,0,0.0955,0.0447,0,0.339,0.816,106.017,4
spotify:track:0Z7nGFVCLfixWctgePsRk9,"TEXAS HOLD 'EM","TEXAS HOLD 'EM","Beyoncé",2024-02-11,233456,75,true,,2026-08-25T16:12:31Z,"","Parkwood Entertainment/Columbia",0.727,0.711,2,-6.549,1,0.078,0.582,0,0.158,0.375,110.012,4
spotify:track:1j15Ar0qGDzIR0v3CQv3JL,"Gnarly","Gnarly","KATSEYE",2025-04-30,137316,88,true,,2026-08-25T16:12:31Z,"k-pop","HYBE/Geffen",0.775,0.828,0,-5.191,0,0.373,0.153,0,0.13,0.663,135.021,4
spotify:track:50Td3qilgs8BLtv8mHyT1t,"Control","Control","Zoe Wees",2020-03-13,230880,72,false,,2026-08-25T16:12:31Z,"","Valeria Music",0.6,0.465,4,-4.951,1,0.0314,0.643,0.00000148,0.149,0.0682,113.81,4
spotify:track:04emojnbYkrRmv5qtJcgVP,"What I Want (feat. Tate McRae)","I’m The Problem","Morgan Wallen;Tate McRae",2025-05-16,184517,86,false,,2026-08-25T16:12:31Z,"country","Big Loud Records / Mercury Records / Republic Records",0.657,0.699,9,-3.92,1,0.0262,0.639,0,0.148,0.495,115.998,4
spotify:track:6feiJqgHqeSvkGUzf11AYs,"Remember (with David Guetta)","Only Honest On The Weekend","Becky Hill;David Guetta",2021-08-27,161386,68,false,,2026-08-25T16:12:31Z,"edm","Polydor Records",0.626,0.864,8,-3.12,1,0.0378,0.0682,0,0.087,0.555,123.833,4
spotify:track:4Oun2ylbjFKMPTiaSbbCih,"WAP (feat. Megan Thee Stallion)","WAP (feat. Megan Thee Stallion)","Cardi B;Megan Thee Stallion",2020-08-07,187546,78,true,,2026-08-25T16:12:31Z,"","Atlantic/KSR",0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,4
spotify:track:7BoobGhD4x5K96Me0hqC8Q,"Build a Bitch","Build a Bitch","Bella Poarch",2021-05-14,122772,71,true,,2026-08-25T16:12:31Z,"","Warner Records",0.855,0.463,3,-7.454,1,0.0367,0.217,0.0000177,0.347,0.866,102.931,4
