Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5HQEmiV2lKnSO6qa2fsR7x,"I'm Not In Love","The Original Soundtrack","10cc",1975,366640,84,false,,2026-04-29T17:39:04Z,"yacht rock,art rock,glam rock","EMI",0.404,0.523,4,-15.7,1,0.0575,0.685,0.000498,0.282,0.164,133.738,4
spotify:track:5RgFlk1fcClZd0Y4SGYhqH,"She's Always a Woman","The Stranger (Legacy Edition)","Billy Joel",1977,201373,79,false,,2026-04-29T17:39:04Z,"soft rock","Columbia/Legacy",0.292,0.324,3,-11.996,1,0.0346,0.797,0.000473,0.12,0.384,176.631,3
spotify:track:4pNiE4LCVV74vfIBaUHm1b,"Sir Duke","Songs In The Key Of Life","Stevie Wonder",1976-09-28,232760,77,false,,2026-04-29T17:39:04Z,"motown,soul clássico,soul","UNI/MOTOWN",0.588,0.568,6,-9.766,1,0.0672,0.16,0,0.0792,0.952,106.938,4
spotify:track:6kooDsorCpWVMGc994XjWN,"Black Betty","Ram Jam","Ram Jam",1977-06-20,240335,80,false,,2026-04-29T17:39:04Z,"southern rock","Epic",0.465,0.907,11,-6.404,0,0.113,0.0241,0.00118,0.13,0.681,117.293,4
spotify:track:2kkvB3RNRzwjFdGhaUA0tz,"Layla","Layla And Other Assorted Love Songs (Remastered 2010)","Derek & The Dominos",1970-11-01,423840,80,false,,2026-04-29T17:39:04Z,"blues rock,rock clássico","Universal Music Group International",0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,4
spotify:track:4T5Y25pWs2pVZVcFIqFuf8,"You Should Be Dancing","The Ultimate Bee Gees","Bee Gees",2009-11-03,256453,66,false,,2026-04-29T17:39:04Z,"disco","Bee Gees Catalog",0.703,0.855,0,-6.478,1,0.0315,0.0246,0.517,0.611,0.953,122.929,4
spotify:track:6X1D6qbVmK48uoOD9nIvVV,"Grease - From “Grease”","Grease (The Original Motion Picture Soundtrack)","Frankie Valli",1978-04-04,205733,64,false,,2026-04-29T17:39:04Z,"doo-wop","UMC (Universal Music Catalogue)",0.821,0.365,9,-12.118,1,0.0676,0.249,0,0.0883,0.85,109.638,4
spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,"T.N.T.","High Voltage","AC/DC",1976-05-14,215096,85,false,,2026-04-29T17:39:04Z,"rock,hard rock,rock clássico,rock and roll","Columbia",0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,4
spotify:track:7yFvSYKk3g5g8e7Ffl16ws,"Three Little Birds","Exodus","Bob Marley & The Wailers",1977-06-03,180266,83,false,,2026-04-29T17:39:04Z,"reggae,reggae raiz","Tuff Gong",0.826,0.49,9,-10.477,1,0.0676,0.00916,0.00000441,0.0415,0.627,74.128,4
spotify:track:1YYhDizHx7PnDhAhko6cDS,"Take Me Home, Country Roads - Original Version","Poems, Prayers and Promises","John Denver",1971,193937,83,false,,2026-04-29T17:39:04Z,"folk","RCA/Legacy",0.462,0.395,9,-9.376,1,0.0264,0.758,0,0.121,0.625,82.259,4
spotify:track:15BQ7vEDv2LJuh8TxWIhtd,"The Passenger","Lust For Life","Iggy Pop",1977-08-29,283360,79,false,,2026-04-29T17:39:04Z,"proto-punk,glam rock","Virgin Catalog",0.498,0.889,0,-5.413,1,0.0544,0.0937,0.00000162,0.734,0.696,134.882,4
spotify:track:6Dk5fHTvH897XrVzCO64Mx,"What You Won't Do for Love","What You Won't Do for Love","Bobby Caldwell",1978,286493,78,false,,2026-04-29T17:39:04Z,"yacht rock","Big Deal Records",0.642,0.396,6,-16.843,1,0.0642,0.462,0.000823,0.106,0.797,84.082,4
spotify:track:6UXXeFqMBGiqjkzQzkMT3E,"Tragedy","Spirits Having Flown","Bee Gees",1979-02-05,303333,74,false,,2026-04-29T17:39:04Z,"disco","Bee Gees Catalog",0.665,0.532,11,-10.792,0,0.0278,0.0871,0.00993,0.296,0.825,117.954,4
spotify:track:6D8kc7RO0rqBLSo2YPflJ5,"ABC","ABC","The Jackson 5",1970-05-08,174866,77,false,,2026-04-29T17:39:04Z,"motown,natal","Motown",0.574,0.786,8,-8.469,1,0.0641,0.519,0.000941,0.11,0.952,188.119,4
spotify:track:2zMJN9JvDlvGP4jB03l1Bz,"Hot Stuff","Bad Girls","Donna Summer",1979-04-25,314760,76,false,,2026-04-29T17:39:04Z,"disco,hi-nrg","Mercury Records",0.823,0.744,0,-13.98,1,0.0316,0.0055,0.033,0.0707,0.966,120.471,4
spotify:track:4KfSdst7rW39C0sfhArdrz,"Barracuda","Little Queen","Heart",1977-05-14,261495,78,false,,2026-04-29T17:39:04Z,"rock clássico,aor,rock","Epic/Portrait",0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,4
spotify:track:54pvEYFocTlvIAQOfXSjqV,"Alone Again (Naturally)","Back to Front (Deluxe Edition)","Gilbert O'Sullivan",1972-01-01,221373,78,false,,2026-04-29T17:39:04Z,"","Salvo",0.558,0.528,8,-6.265,0,0.032,0.625,0.0000749,0.104,0.606,171.797,4
spotify:track:4a5pNRjwmzYQuEY1E7O6pj,"Breakfast In America - Remastered 2010","Breakfast In America (Deluxe Edition)","Supertramp",1979-03-29,159346,70,false,,2026-04-29T17:39:04Z,"rock progressivo,rock clássico","A&M",0.532,0.663,0,-5.886,0,0.0292,0.425,0.00000107,0.0734,0.756,75.14,4
spotify:track:2BY7ALEWdloFHgQZG6VMLA,"Brandy (You're a Fine Girl)","Looking Glass","Looking Glass",1972,189044,81,false,,2026-04-29T17:39:04Z,"yacht rock","Epic/Legacy",0.716,0.625,1,-11.369,0,0.0601,0.396,0.0000197,0.134,0.826,125.276,4
spotify:track:58r4JuwHhXLAkttkaUZfLw,"Got to Be Real","Cheryl Lynn (Expanded Edition)","Cheryl Lynn",1978-07-17,307946,74,false,,2026-04-29T17:39:04Z,"post-disco,disco","Legacy Recordings",0.836,0.626,9,-10.143,0,0.0335,0.0943,0.742,0.153,0.898,114.657,4
spotify:track:3M8FzayQWtkvOhqMn2V4T2,"Lean on Me","Still Bill","Bill Withers",1972-05-01,258834,78,false,,2026-04-29T17:39:04Z,"soul","Columbia/Legacy",0.619,0.22,0,-13.843,1,0.0672,0.782,0.0000119,0.124,0.426,75.143,4
spotify:track:7cv28LXcjAC3GsXbUvXKbX,"I Will Survive - Single Version","20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor","Gloria Gaynor",2000-01-01,198066,69,false,,2026-04-29T17:39:04Z,"disco","Polydor",0.777,0.725,0,-8.681,1,0.05,0.0131,0.00805,0.246,0.529,116.669,4
spotify:track:6zeE5tKyr8Nu882DQhhSQI,"Dust in the Wind","Point Of Know Return (Expanded Edition)","Kansas",1977,206266,84,false,,2026-04-29T17:39:04Z,"rock clássico,rock progressivo,aor","Epic/Legacy",0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,4
spotify:track:7Bz8yww6UMbTgTVLG6zbI4,"Low Rider","Why Can't We Be Friends?","War",1975-01-01,190826,77,false,,2026-04-29T17:39:04Z,"","Avenue Records",0.812,0.644,0,-10.761,1,0.0493,0.0877,0.785,0.0563,0.989,140.075,4
spotify:track:72ahyckBJfTigJCFCviVN7,"Don't Bring Me Down","Discovery","Electric Light Orchestra",1979-05-31,243132,81,false,,2026-04-29T17:39:04Z,"art rock,soft rock","Epic/Legacy",0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,4
spotify:track:5gOd6zDC8vhlYjqbQdJVWP,"Baker Street","City to City","Gerry Rafferty",1978,365626,78,false,,2026-04-29T17:39:04Z,"yacht rock","Parlophone UK",0.497,0.349,7,-14,1,0.0297,0.0929,0.028,0.259,0.421,113.762,4
spotify:track:0KZodeWxqxd88F9wY1cqgs,"My Sweet Lord - 2014 Remaster","All Things Must Pass (2014 Remaster)","George Harrison",1970-11-20,281231,83,false,,2026-04-29T17:39:04Z,"","BMG Rights Management (US) LLC",0.54,0.688,1,-9.021,0,0.0331,0.0812,0,0.0857,0.564,120.981,4
spotify:track:3Vby4nGmtbDo7HDJamOWkT,"Stuck In The Middle With You","Stealers Wheel","Stealers Wheel",1972-01-01,208946,82,false,,2026-04-29T17:39:04Z,"","UMC (Universal Music Catalogue)",0.82,0.575,7,-9.144,1,0.0408,0.0936,0.000135,0.109,0.964,123.765,4
spotify:track:3UAdO916wku6gCnTL8ObL8,"YMCA - Original Version 1978","YMCA (Original Version 1978)","Village People",1978-01-01,284372,73,false,,2026-04-29T17:39:04Z,"disco","Village People",0.723,0.968,6,-4.705,1,0.139,0.0598,0,0.083,0.725,126.662,4
spotify:track:7mjSHL2Eb0kAwiKbvNNyD9,"Wild World","Tea For The Tillerman (Remastered 2020)","Yusuf / Cat Stevens",1970-11-23,200560,82,false,,2026-04-29T17:39:04Z,"folk rock,folk,cantor e compositor","UMC (Universal Music Catalogue)",0.48,0.542,0,-8.51,1,0.0348,0.345,0.000609,0.113,0.567,152.853,4
spotify:track:2AVkArcfALVk2X8sfPRzya,"Summer Nights - From “Grease”","Grease (The Original Motion Picture Soundtrack)","John Travolta;Olivia Newton-John",1978-04-04,216906,75,false,,2026-04-29T17:39:04Z,"musicais","UMC (Universal Music Catalogue)",0.747,0.663,2,-9.415,1,0.0545,0.62,0.0000524,0.0861,0.606,124.336,4
spotify:track:5EOoMWIB9iK4ZpcSex9Ec7,"Old Time Rock & Roll","Stranger In Town","Bob Seger",1978-05-05,194146,81,false,,2026-04-29T17:39:04Z,"rock clássico","Bob Seger",0.714,0.937,6,-2.947,1,0.0399,0.206,0,0.0731,0.964,124.13,4
spotify:track:627teoJpK7qZOxRRY8TNnv,"Let's Get It On","Let's Get It On","Marvin Gaye",1973-08-28,291360,75,false,,2026-04-29T17:39:04Z,"motown,soul clássico,soul,northern soul,quiet storm","Motown",0.541,0.644,3,-9.716,1,0.0575,0.0958,0.00000417,0.0576,0.647,168.813,4
spotify:track:6RANU8AS5ICU5PEHh8BYtH,"Isn't She Lovely","Songs In The Key Of Life","Stevie Wonder",1976-09-28,394266,71,false,,2026-04-29T17:39:04Z,"motown,soul clássico,soul","UNI/MOTOWN",0.481,0.826,1,-6.974,0,0.0851,0.182,0.00352,0.324,0.819,118.679,4
spotify:track:5jzma6gCzYtKB1DbEwFZKH,"London Calling - Remastered","London Calling (Remastered)","The Clash",1979,199703,75,false,,2026-04-29T17:39:04Z,"punk","Sony Music UK",0.651,0.801,0,-7.34,1,0.0514,0.123,0,0.0825,0.776,133.769,4
spotify:track:73TxYZd0lBCVRrHawrAglA,"Sweet Emotion","Toys In The Attic","Aerosmith",1975-04-08,274088,81,false,,2026-04-29T17:39:04Z,"rock clássico,rock","Aerosmith P&D - Sony",0.379,0.76,9,-10.961,1,0.0378,0.00298,0.0296,0.104,0.491,99.436,4
spotify:track:6mHOcVtsHLMuesJkswc0GZ,"The Logical Song - Remastered 2010","Breakfast In America (Deluxe Edition)","Supertramp",1979-03-29,251253,73,false,,2026-04-29T17:39:04Z,"rock progressivo,rock clássico","A&M",0.625,0.758,5,-6.213,0,0.0463,0.512,0.00022,0.153,0.695,119.719,4
spotify:track:4bEb3KE4mSKlTFjtWJQBqO,"Don't Stop - 2004 Remaster","Rumours","Fleetwood Mac",1977-02-04,193346,79,false,,2026-04-29T17:39:04Z,"yacht rock,rock clássico,soft rock","Rhino/Warner Records",0.671,0.71,9,-7.724,1,0.0356,0.0393,0.0000112,0.0387,0.834,118.745,4
spotify:track:4yugZvBYaoREkJKtbG08Qr,"Take It Easy - 2013 Remaster","Eagles (2013 Remaster)","Eagles",1972-06-01,211577,84,false,,2026-04-29T17:39:04Z,"rock clássico,yacht rock,soft rock","Rhino/Elektra",0.575,0.67,7,-10.39,1,0.0318,0.343,0.00000495,0.129,0.74,139.191,4
spotify:track:3ZE3wv8V3w2T2f7nOCjV0N,"Life on Mars? - 2015 Remaster","Hunky Dory (2015 Remaster)","David Bowie",1971-12-17,235986,74,false,,2026-04-29T17:39:04Z,"glam rock,art rock","Parlophone UK",0.445,0.384,10,-14.642,1,0.0417,0.635,0.0000774,0.0539,0.216,123.295,4
spotify:track:2M55R2A9IAhLdsCGFj8r8k,"I'm Every Woman","Epiphany: The Best of Chaka Khan, Vol. 1","Chaka Khan",1996-11-08,249600,58,false,,2026-04-29T17:39:04Z,"","Reprise",0.603,0.886,0,-7.301,0,0.0465,0.0418,0.000171,0.295,0.727,114.045,4
spotify:track:2Xb6wJYGi0QXwURw5WWvI5,"Right Down the Line","City to City","Gerry Rafferty",1978,267773,82,false,,2026-04-29T17:39:04Z,"yacht rock","Parlophone UK",0.783,0.322,0,-15.091,1,0.0343,0.213,0.00243,0.114,0.77,128.226,4
spotify:track:6JRLFiX9NJSoRRKxowlBYr,"Is This Love","Kaya","Bob Marley & The Wailers",1978,232200,82,false,,2026-04-29T17:39:04Z,"reggae,reggae raiz","Island Records",0.776,0.561,6,-8.375,0,0.103,0.111,0,0.067,0.743,122.246,4
spotify:track:0PDCewmZCp0P5s00bptcdd,"This Will Be (An Everlasting Love)","Inseparable","Natalie Cole",1975-01-01,171960,77,false,,2026-04-29T17:39:04Z,"quiet storm","Capitol Records",0.685,0.623,8,-11.146,1,0.042,0.228,0.00234,0.0295,0.896,126.739,4
spotify:track:1Ehdm1PDlKrdfyBsjwEvd1,"Top Of The World","A Song For You","Carpenters",1972,179173,73,false,,2026-04-29T17:39:04Z,"natal,música de adulto","A&M",0.379,0.343,10,-12.993,1,0.0385,0.806,0,0.0991,0.694,184.301,4
spotify:track:4JfuiOWlWCkjP6OKurHjSn,"Walk This Way","Toys In The Attic","Aerosmith",1975-04-08,220310,78,false,,2026-04-29T17:39:04Z,"rock clássico,rock","Aerosmith P&D - Sony",0.653,0.73,5,-10.613,1,0.0429,0.0115,0.0000102,0.0776,0.894,108.709,4
spotify:track:36xVTZU8HMpcgEdlJ4I3Kv,"In the Summertime","Electronically Tested","Mungo Jerry",1971-01-01,215800,76,false,,2026-04-29T17:39:04Z,"","Sanctuary Records",0.638,0.65,4,-8.567,1,0.0605,0.657,0,0.14,0.973,164.622,4
spotify:track:7GK2KVYH8FrTC9zehmjVMd,"Ring My Bell","Ring My Bell","Anita Ward",2005-09-26,491933,77,false,,2026-04-29T17:39:04Z,"disco","601 Music",0.781,0.556,5,-13.067,0,0.0611,0.0661,0.0907,0.0339,0.968,125.999,4
spotify:track:6F6DxQ3XjToEHX1e2KKSbg,"Simple Man","Pronounced 'Leh-'Nérd 'Skin-'Nérd (Expanded Edition)","Lynyrd Skynyrd",1973,357933,65,false,,2026-04-29T17:39:04Z,"southern rock,rock clássico,rock","Geffen*",0.461,0.734,1,-9.379,1,0.0374,0.00079,0.00555,0.22,0.423,120.552,4
spotify:track:714hERk9U1W8FMYkoC83CO,"You Sexy Thing","Hot Chocolate","Hot Chocolate",1975,244920,79,false,,2026-04-29T17:39:04Z,"","Parlophone UK",0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,4
spotify:track:4IU1RL4BKvFyXtbTwaHAvW,"Ventura Highway","Homecoming","America;George Martin",1972,211680,83,false,,2026-04-29T17:39:04Z,"yacht rock,soft rock,folk rock","Warner Records",0.611,0.761,2,-5.929,1,0.0283,0.104,0.0002,0.122,0.838,130.705,4
spotify:track:702Xo5V8OhlY2cQEczCT2j,"Daddy Cool","Daddy Cool","Boney M.",1994-03-14,206093,57,false,,2026-04-29T17:39:04Z,"disco","Ariola Express",0.753,0.632,5,-12.476,0,0.0381,0.251,0.64,0.228,0.959,124.702,4
spotify:track:1bp2IO61zbQrbWNmKKxg3f,"The Joker","The Joker","Steve Miller Band",1973-01-01,264503,81,false,,2026-04-29T17:39:04Z,"rock clássico","CAPITOL CATALOG MKT (C92)",0.596,0.448,5,-9.616,1,0.0396,0.365,0.0000053,0.206,0.796,83.293,4
spotify:track:6x959m2QDvatSwUAVCHIuf,"Why Can't We Be Friends","Why Can't We Be Friends?","War",1975-01-01,230106,69,false,,2026-04-29T17:39:04Z,"","Avenue Records",0.776,0.68,10,-10.088,1,0.0389,0.179,0,0.483,0.962,92.481,4
spotify:track:7vidktgNZFQylTgH1GEnMs,"Cold as Ice","Foreigner (Expanded)","Foreigner",1977-03-08,203133,78,false,,2026-04-29T17:39:04Z,"aor,rock clássico","Rhino Atlantic",0.562,0.609,3,-7.063,0,0.0271,0.0264,0,0.17,0.512,130.753,4
spotify:track:3ebYtLVuV4HzEZUDcpZB9p,"Lovin' You","Perfect Angel","Minnie Riperton",1974,223143,69,false,,2026-04-29T17:39:04Z,"","Capitol Records",0.387,0.164,9,-14.617,1,0.085,0.962,0,0.0817,0.409,72.029,4
spotify:track:3MFa9idQuY4iJLWsZl3tIQ,"Young Hearts Run Free","Young Hearts Run Free (US Internet Release)","Candi Staton",1976,248360,83,false,,2026-04-29T17:39:04Z,"","Rhino/Warner Records",0.654,0.652,7,-9.304,0,0.0426,0.13,0.0000149,0.202,0.846,115.389,4
spotify:track:5MXXbGYNmRHR7ULMvZYo5R,"Every 1's a Winner - Single Version","Every 1's a Winner","Hot Chocolate",1978,289266,70,false,,2026-04-29T17:39:04Z,"","Parlophone UK",0.727,0.548,10,-7.393,1,0.0291,0.0621,0.516,0.133,0.929,107.826,4
spotify:track:1Buwv1iql0YsxftE5LHIgq,"Rock And Roll All Nite - 2025 Remaster","Dressed To Kill (2025 Remaster)","KISS",1975,167790,77,false,,2026-04-29T17:39:04Z,"glam rock,glam metal,hard rock,rock,rock clássico","UMe Direct 2",0.647,0.863,1,-8.561,1,0.0843,0.0227,0,0.0423,0.925,144.988,4
spotify:track:3DZ11M7LSpVQzYHnFx3i95,"You Make Me Feel Like Dancing","Endless Flight","Leo Sayer",1976,221306,66,false,,2026-04-29T17:39:04Z,"soft rock,yacht rock","Edsel",0.734,0.731,8,-5.24,0,0.0473,0.0784,0,0.108,0.705,96.071,4
